id,work_name,work_type,genre,release_year,written_year,notoriety_year,notable,single,is_oceanus_folk,performers,composers,lyricists,producers,num_performers,num_composers,num_lyricists,num_producers,recorded_by_labels,distributed_by_labels,num_recorded_by_labels,num_distributed_by_labels,draws_from_count,influenced_others_count
1213,Blossoming Crescendo,Album,Dream Pop,1991,,,True,,False,Shawn Saunders,Chad Garcia,,Shawn Saunders,1,1,0,1,Acreage Sounds,Acreage Sounds,1,1,1,0
2628,Brick and Mortar Memories,Album,Indie Pop,1991,,,True,,False,Felicia Gilbert,Erik Sharp,Synthetic Prophet,Felicia Gilbert,1,1,1,1,Coastal Harmony Studios,Eicher Sound,1,1,0,2
13543,Brightness Beyond the Shadows,Album,Speed Metal,1991,,,True,,False,Ping He,,Ping He,Jun Xie,1,0,1,1,Epoch Resonance Records,,1,0,0,2
14464,Celestial Breath,Song,Doom Metal,1991,,,True,True,False,John Campbell,,John Campbell,Kelly Brown,1,0,1,1,Crimson Echo,Elysian Soundworks,1,1,0,3
10388,Chalk and Verses,Song,Doom Metal,1991,1991,,True,True,False,Na Feng,Jennifer Savage,Yong Bai,Lunar Prism,1,1,1,1,Luminous Soundscape Records,Luminous Soundscape Records,1,1,3,0
3978,Cockpit Catastrophe,Album,Doom Metal,1991,,,True,,False,Dina Borroni; Matilda Zarlino; Pierangelo Papafava; Travis Tucker,Joseph Figueroa,Dina Borroni,,4,1,1,0,Aural Arc,Bockelmann Soundworks,1,1,0,2
5787,Courage Stitched in Camouflage,Album,Synthwave,1991,1991,,True,,False,Thilo Sölzer,Rocco Hauffer,,Thilo Sölzer,1,1,0,1,Hafling Records,,1,0,1,3
4204,Crimson Revival,Song,Blues Rock,1991,1991,,True,False,False,Janna Holt,Amelie Roht,Janna Holt,,1,1,1,0,Colonial Sound,,1,0,1,0
17224,Dandelion Wishes,Song,Acoustic Folk,1991,,,False,True,False,Wayfinder's Lament,,,,1,0,0,0,,,0,0,0,0
14610,Denial's Embrace,Song,Southern Gothic Rock,1991,,,True,True,False,Xia Deng,Janice Lamb,,Xia Deng,1,1,0,1,Echo Vault Records,Echo Vault Records,1,1,1,4
12821,Droplets of Memory,Song,Blues Rock,1991,,,True,True,False,Astrid Lecoq; Maggie Faivre; Martine Normand; Peripheral Circuit; The Feast; Élodie Albert,,The Feast,,6,0,1,0,Kamiogawa Rhythms,Kamiogawa Rhythms,1,1,0,4
9716,Echoes of Trenches,Song,Americana,1991,,,True,True,False,Nancy Pierce,Nancy Pierce,,Jennifer Jackson,1,1,0,1,Pulse Sonic,,1,0,0,11
10226,Echoes of the Distant Shore,Song,Indie Folk,1991,1991,,True,True,False,Inès-Adèle Valette; Robert Renault,Robert Renault,,Georges Besnard,2,1,0,1,,Executive Session,0,1,2,0
10935,Fragments of a Forgotten Signal,Song,Psychedelic Rock,1991,,,True,True,False,Julia Davis; Ming Wen; Na Xiao,Na Xiao,,Ming Wen,3,1,0,1,Saint-Germain Studios,Saint-Germain Studios,1,1,1,0
8758,Gaby's Lament,Album,Dream Pop,1991,,,True,,False,Amanda Morales; Barbara Moore; Daniel Collins; David Bowen; Michael Moore,Michael Moore,,,5,1,0,0,Medical Rhythm,Medical Rhythm,1,1,1,1
15833,Heartbeat Highway,Song,Indie Rock,1991,,,True,True,False,Erica Chandler; Jonathan Barker; Sheena Lane; Summer Mahoney,,,,4,0,0,0,Vicentine Vinyl,,1,0,1,0
13430,Heartbeat Symphony,Song,Speed Metal,1991,,,True,True,False,Li Luo,Gang Zhao,Li Luo,Ping Yao,1,1,1,1,Ember Crescent,Ember Crescent,1,1,0,11
1461,Hellbound Harmony,Album,Dream Pop,1991,1991,1991,True,,False,Lei Duan; Li Qiu; Yan Song; Yong Tian,Li Qiu,,,4,1,0,0,Mucambo Groove,Mucambo Groove,1,1,0,2
17211,Homeward Winds,Album,Acoustic Folk,1991,1990,,True,,False,Wayfinder's Lament,Fiona Mercer; Liam O'Sullivan,,,1,2,0,0,,,0,0,0,0
11303,Inverted Lasso,Song,Dream Pop,1991,1991,,True,True,False,Elwira Heuser; Joseph Ramirez; Timothy Riley,,Nirvaan Barman,,3,0,1,0,Blurry Beats,Blurry Beats,1,1,1,0
17222,Lanterns on the Shore,Song,Acoustic Folk,1991,,,False,False,False,Wayfinder's Lament,,,,1,0,0,0,,,0,0,0,0
8832,Lunar Lunar Thirty,Album,Indie Pop,1991,,,True,,False,Lori Lee; Maik Mude; Pavlína Macháčková,,Pavlína Macháčková,Lori Lee,3,0,1,1,Lombardone Sound,Tokyo Pulse,1,1,1,2
6454,Memories on Repeat,Song,Indie Pop,1991,1988,,True,True,False,Robin Webster,,,Rebecca Chapman,1,0,0,1,Collective Harmony,Nexus Sonic,1,1,0,11
1088,Munzur'un Fısıltıları (Whispers of the Munzur),Song,Synthpop,1991,1987,,True,True,False,Denise Schroeder; Luminescence; Sydney Adams,Sydney Adams,,,3,1,0,0,Collective Harmony,Galil Groove,1,1,0,5
15290,Mutual Understanding,Song,Dream Pop,1991,,1991,True,True,False,Elwira Heuser; Joseph Ramirez; Nirvaan Barman; Timothy Riley,Timothy Riley,,,4,1,0,0,Blurry Beats,Blurry Beats,1,1,0,1
1113,One More Roll,Album,Americana,1991,,,True,,False,Jacob Brown,Jonathan Wyatt,,Jacob Brown,1,1,0,1,Soliloquy Sounds,Soliloquy Sounds,1,1,1,4
11984,"Pilgrim Hearts, Rejoicing Night",Song,Blues Rock,1991,,,True,True,False,Yuta Tanaka,Deborah Lucas,Yuta Tanaka,Maik Mude,1,1,1,1,World Pulse Records,Tokyo Pulse,1,1,1,11
2182,Red Line Rebellion,Song,Dream Pop,1991,,,False,True,False,Chad Garcia; James Palmer; Robert Hughes,James Palmer,,Chad Garcia,3,1,0,1,Acreage Sounds,Meiji Records,1,1,0,1
15108,Restless Rhythm,Song,Dream Pop,1991,,,True,False,False,Gang Shen; Lei Mo; Ping He; Yang Lin,Ping He,,Juan Xu; Min Wan,4,1,0,2,Echo Chamber Records,Echo Chamber Records,1,1,1,0
8750,Rhapsody in Urban Rhythm,Album,Dream Pop,1991,1991,,True,,False,Alex Halama; Borys Kościk; Jakub Dziuda; Moonlit Avenue; Olaf Szumny; Whispered Strings,,Borys Kościk,Whispered Strings,6,0,1,1,,Vizinada Vinyl,0,1,0,3
9902,Sail Away with Me,Song,Indie Pop,1991,,,True,True,False,Jonathan Poole,Carolyn Hall,,Jonathan Poole,1,1,0,1,Boğaz Ses,Cascata Sound,1,1,0,5
16529,Sharp Silent Whispers,Song,Southern Gothic Rock,1991,,,True,False,False,Sean Jones,,Fabian Dłubak,Sean Jones,1,0,1,1,Monticello Sound,Windveer Records,1,1,0,1
10513,Silent Observer,Song,Blues Rock,1991,,,True,True,False,Scott Flores,Paula Palmer,,Scott Flores,1,1,0,1,,Atco Axis,0,1,1,2
17223,Songs My Father Sang,Song,Acoustic Folk,1991,,,False,False,False,Wayfinder's Lament,,,,1,0,0,0,,,0,0,0,0
14518,Symphonic Prologue,Song,Synthwave,1991,,1991,True,True,False,PRVISE; Théophile de Carlier,,Olivier Antoine,,2,0,1,0,Pine Harmony,Pine Harmony,1,1,0,1
17225,The Hearthside Waltz,Song,Acoustic Folk,1991,,,True,False,False,Wayfinder's Lament,,,,1,0,0,0,,,0,0,0,0
10114,The Open Entrance,Song,Indie Folk,1991,,,True,False,False,Georges Besnard; Jeanne Guillou; Léon Lemaire,,,Jeanne Guillou,3,0,0,1,Kamiogawa Rhythms,Kamiogawa Rhythms,1,1,1,0
12039,Tiny Spark of Desire,Album,Alternative Rock,1991,,,True,,False,Flora Karz; Robert Johnson,Catherine Clay,Robert Johnson,Kaitlyn Warren,2,1,1,1,Tinsmith Records,Hollow & Crest,1,1,1,2
14241,Trenchcoat Memory,Song,Synthwave,1991,,,True,True,False,Mathew Chapman III,Paul Lewis,,Mathew Chapman III,1,1,0,1,,Eternal Horizon Studios,0,1,0,2
4222,Whispers of the Woodland Brook,Song,Dream Pop,1991,,,True,True,False,Cipher; Mackenzie Greene,Mary Combs,Ashley Robinson,Nancy Mitchell,2,1,1,1,Arrondissement Records,Arrondissement Records,1,1,0,2
5110,Wilderness Vows at Twilight,Song,Indie Pop,1991,1991,,True,True,False,Megan Bennett,Megan Bennett,Brian Wright,Jay Walters,1,1,1,1,Ascend Audio,Galil Groove,1,1,0,24
4335,Žhavé ticho mezi námi,Song,Southern Gothic Rock,1991,,,True,True,False,Artur Nurkiewicz; Julian Biegała,Julian Biegała,,,2,1,0,0,Sinewsound,,1,0,1,2
7128,Anguish Unfolding,Song,Dream Pop,1992,,,True,True,False,Lina Mendizábal Robledo; Marcia Davis,Marcia Davis,Catherine Clay,,2,1,1,0,Chancel Resonance,,1,0,2,4
9817,Gudomlig Vandring (Divine Journey),Album,Southern Gothic Rock,1992,,,True,,False,Christopher Lee; Francesca Krebs; Vito Stroh,,,Christopher Lee,3,0,0,1,99Ascent,99Ascent,1,1,0,4
6946,Harmony in Three Voices,Song,Blues Rock,1992,,,True,True,False,Lisa Thornton,Lori Hall,,,1,1,0,0,Gabriel Groove,Galil Groove,1,1,0,6
3766,Kompass,Song,Dream Pop,1992,1992,1992,True,True,False,Paca Ema Mosquera Cepeda; Plinio Ribas; Ulises Gomila Morell,Plinio Ribas,Rocío Rovira,Baudelio Naranjo Ríos,3,1,1,1,Sunset Sonics,,1,0,0,4
2691,Mythical Mane,Album,Oceanus Folk,1992,,,True,,True,Juan Pan; Juan Zeng,,,Juan Zeng,2,0,0,1,Pere Pulse Records,Monika Soundscape,1,1,0,2
11115,Nattens Tysta Röst (The Night's Silent Voice),Song,Avant-Garde Folk,1992,1992,,True,True,False,Robin Webster,,Robin Webster,Rebecca Chapman,1,0,1,1,Collective Harmony,Collective Harmony,1,1,0,6
7799,Negadores Constantes,Song,Blues Rock,1992,,,True,True,False,Charlie Gray; Maaya Ishikawa,Sayuri Kondo,,,2,1,0,0,Cumaral Soundscape,Cumaral Soundscape,1,1,0,3
11142,Pivot Point,Song,Indie Pop,1992,,,True,True,False,Olga Labudda,Anita Parada,Olga Labudda,Yuta Tanaka,1,1,1,1,Tokyo Pulse,World Pulse Records,1,1,0,7
11546,Quartet of Quiet Dissonance,Song,Synthwave,1992,,,True,True,False,Sean Blackburn,Sean Blackburn,Leslie Hinton,Michael Wilson,1,1,1,1,Boğaz Ses,Boğaz Ses,1,1,0,1
16440,Quiet Crosswalk,Album,Blues Rock,1992,1986,,True,,False,Kathleen Cunningham,Ewelina Jeszke,Olga Labudda,,1,1,1,0,Monticello Sound,Solstice Sounds,1,1,1,3
13379,Rebel's Crown,Song,Alternative Rock,1992,1992,1992,True,True,False,Lindsay Sage,Jo Baker,,Lindsay Sage,1,1,0,1,,Silver Scale Sounds,0,1,0,5
7531,Riverbank Chronicles,Song,Southern Gothic Rock,1992,1992,,True,True,False,Kelsey Campbell; Leif Bolzmann; Marija Lehmann,,,Kelsey Campbell,3,0,0,1,Vives Sonores,Imperial Archives Recordings,1,1,0,6
9236,Saltwater Symphonies,Song,Southern Gothic Rock,1992,,,True,True,False,Laura Sanchez; Stacey Taylor,Ekkehard Förster,Artisans of Rhythm,,2,1,1,0,Aldehuela Recordings,Lyre/aim Records,1,1,1,5
16389,Silent Resilience,Song,Southern Gothic Rock,1992,1992,1992,True,True,False,Anaya Butala; Joseph Long; Michael Hartman; Steven Fox,Anaya Butala,Michael Hartman,,4,1,1,0,Aura Pulse,Prairie Sound Records,1,1,0,3
10515,The Weight of Inaction,Song,Indie Pop,1992,,,True,True,False,Laurie Campbell,Adira Chaudhuri,,Laurie Campbell,1,1,0,1,Ardennes Echo,Echo Chamber Studios | ECS,1,1,0,6
6262,Torch of Tomorrow,Song,Dream Pop,1992,,,True,False,False,Sherry Russell,Hazel Kara,Sherry Russell,Tammy Mcdonald,1,1,1,1,Static Frequency,Rumson Records,1,1,0,3
6868,Turning the Page,Album,Indie Pop,1992,,1992,True,,False,Jay Walters,Ismet Heser,Jay Walters,,1,1,1,0,Thyrnau Sound,,1,0,0,10
3350,Unbreakable Resolve,Song,Southern Gothic Rock,1992,,,True,True,False,Marcus Spence,Marcus Spence,,Nicole Robinson,1,1,0,1,Collective Harmony,Galil Groove,1,1,0,9
8872,"Autumn Whispers, Heartbeats Tender",Song,Speed Metal,1993,,1993,True,True,False,Gang Zhao; Ping Yao,Ping Yao,Jun Ding,Li Luo,2,1,1,1,Ravine Sound,Ember Crescent,1,1,1,7
14678,Echoes of Vienna's Melodic Embrace,Song,Southern Gothic Rock,1993,,,False,True,False,Freddy Dörr; Gina Lehmann-Nohlmans; Hans-Ludwig Käster; Niels Hering,,Hans-Ludwig Käster,Niels Hering,4,0,1,1,Lyre/aim Records,Resonant Core,1,1,0,2
15715,Echoes of the Forgotten Stream,Song,Southern Gothic Rock,1993,1993,,True,True,False,Lori Hall,Lori Hall,,,1,1,0,0,Collective Harmony,Collective Harmony,1,1,1,5
9677,Emerald Horizons,Album,Indie Pop,1993,1993,,True,,False,Marcus Spence; Owen Hart; Robert Ryan,Owen Hart,Rei Sato,Marcus Spence,3,1,1,1,Collective Harmony,Collective Harmony,1,1,1,0
7454,Ephemeral Midsummer Illusion,Album,Alternative Rock,1993,1993,,True,,False,Michael Wise,,Kyle Johnson,Michael Wise,1,0,1,1,Zodiaco Recordings,Ardennes Audio,1,1,0,1
14109,Frozen Boulevards,Song,Indie Pop,1993,,,True,True,False,Abraham Becker,Juliusz Hawrylak,,Abraham Becker,1,1,0,1,Sketch Sonic,Sketch Sonic,1,1,1,0
12345,Geisha's Midnight Melody,Song,Blues Rock,1993,,,True,True,False,Paula Mercado; Restless Verse; Scott Richmond,,,Paula Mercado,3,0,0,1,Vicentine Vinyl,,1,0,1,0
17315,Ghostlights & Galleons,Album,Oceanus Folk,1993,1992,,True,,True,The Tide Singer's Knot,Caleb Foster; Marin Thorne,Eleanor Wren; Jonah Calloway; Levi Holloway,,1,2,3,0,,,0,0,0,0
4069,Juliet's Fever,Song,Indie Pop,1993,,,True,False,False,Honoré Foucher; Michel Pichon,,,Honoré Foucher,2,0,0,1,Kamiogawa Rhythms,Kamiogawa Rhythms,1,1,0,1
17319,Knot & Tether,Song,Oceanus Folk,1993,,,True,False,True,The Tide Singer's Knot,,,,1,0,0,0,,,0,0,0,0
17318,Lanterns on the Water,Song,Oceanus Folk,1993,,,False,True,True,The Tide Singer's Knot,,,,1,0,0,0,,,0,0,0,0
2428,Pressure Release,Song,Dream Pop,1993,1993,,True,True,False,Nynke Corstiaens,Hidde Huisman,Johannes de Vries,Nynke Corstiaens,1,1,1,1,,Néochrome Collective,0,1,0,1
1913,Scattered Giggles,Album,Indie Pop,1993,,1993,True,,False,Ewelina Jeszke,Ewelina Jeszke,,Christopher Lee,1,1,0,1,Sketch Sonic,Solstice Sounds,1,1,0,1
11091,Stones and Pilgrims,Song,Darkwave,1993,,,True,True,False,Patrick Lindsey,Patrick Lindsey,Lidia Szpyt,Marcin Maksimowicz,1,1,1,1,Nimbus,,1,0,1,1
12953,The Faithful's Call,Song,Alternative Rock,1993,,,True,False,False,Rachel Lewis,Rachel Lewis,,Heather Lutz,1,1,0,1,,Apex Sonics,0,1,1,0
10549,Unfinished Conversations,Song,Indie Pop,1993,1993,,True,True,False,Ismet Heser,Jay Walters,Ismet Heser,,1,1,1,0,,Thyrnau Sound,0,1,1,8
2073,Automated Introspections,Song,Doom Metal,1994,,,True,True,False,Jean Buisson; Yang Tang,Yang Tang,Stacey Campbell,,2,1,1,0,Boğaz Ses,,1,0,0,2
17320,Bones in the Brig,Song,Oceanus Folk,1994,,,False,False,True,The Tide Singer's Knot,,,,1,0,0,0,,,0,0,0,1
11875,Brilliant Affection,Song,Dream Pop,1994,,,True,False,False,Bianca Singleton; Melanie Jimenez,,Melanie Jimenez,Nicholas Burns,2,0,1,1,Euphoria Soundworks,,1,0,0,3
6298,Bruised Wisdom,Song,Alternative Rock,1994,,,True,True,False,Caleb Payne; Georges Besnard; Jeanne Guillou; Kaitlyn Warren,,Kaitlyn Warren,Jeanne Guillou,4,0,1,1,Tinsmith Records,Tinsmith Records,1,1,1,3
14588,Burning Young Hearts,Song,Avant-Garde Folk,1994,,1994,True,True,False,Mareen Schacht,Deborah Lucas,Mareen Schacht,,1,1,1,0,Prismatic Echo,World Pulse Records,1,1,0,1
5001,Chamber of Seven Shadows,Song,Indie Rock,1994,1991,,True,False,False,Svetlana Freudenberger,,,,1,0,0,0,,Emperor Harmony,0,1,1,0
9774,Chromatic Breath: A Recorderist's Lament,Album,Avant-Garde Folk,1994,1994,,True,,False,Leslie Page,,Mark Schmidt,Leslie Page,1,0,1,1,Placard Records,,1,0,0,1
4447,Concrete Horizon,Song,Dream Pop,1994,,,True,False,False,Yang Mo,Ping Song,Ping Jiang,Xiuying Peng,1,1,1,1,Neuendettelsau Noise,,1,0,1,0
419,Crimson Birthright,Song,Doom Metal,1994,,,True,True,False,Deanna Johnson,Jasmine Thompson,,Deanna Johnson,1,1,0,1,,Harmony Descent,0,1,0,1
17316,Currents & Curses,Album,Oceanus Folk,1994,1993,,True,,True,The Tide Singer's Knot,Caleb Foster; Marin Thorne,Eleanor Wren; Jonah Calloway; Levi Holloway,,1,2,3,0,,,0,0,0,0
3508,Dancing in the Streets of Seville,Album,Synthwave,1994,1994,,True,,False,David Miles; Michael Warner; Robert Long,,,Michael Warner,3,0,0,1,Ville Vinyl,Ville Vinyl,1,1,0,8
10094,Earth's Melody,Song,Dream Pop,1994,,,True,True,False,Qiang Gu,Qiang Gu,Fang Xiang,Ping Zhang,1,1,1,1,Adra Amplify,Adra Amplify,1,1,1,0
10488,Echoes of a Lost Campaign,Album,Blues Rock,1994,1994,,True,,False,Rick Franklin,Mitchell Mcpherson,Rick Franklin,Meredith Hamilton,1,1,1,1,,Waveform Studios,0,1,0,1
14128,Factory Floor Symphony,Song,Blues Rock,1994,,,True,True,False,Maggie Faivre; Martine Normand; Sayuri Sato; Élodie Albert,,Astrid Lecoq; Martine Normand,Peripheral Circuit; The Feast,4,0,2,2,Kamiogawa Rhythms,Kamiogawa Rhythms,1,1,1,3
16618,Feedback Frequencies,Song,Indie Folk,1994,,,True,False,False,Xiulan Yi,,Xiuying Sun,Xiulan Yi,1,0,1,1,Crossroads & Highways,Crossroads & Highways,1,1,0,1
13503,Fractured Reflections,Song,Lo-Fi Electronica,1994,1994,,True,True,False,Krista Wallace,,Krista Wallace,Denise Knight,1,0,1,1,Seine River Rhythms,Alpine Horizon,1,1,1,0
6276,Hands Off Her Heart,Album,Indie Folk,1994,1994,,True,,False,Chao Song,,Chao Song,,1,0,1,0,,Cascade Horizon Music,0,1,0,1
16741,Harmonic Fragments,Song,Southern Gothic Rock,1994,,,True,False,False,Edward Ellis; Holly Lucero; Linda Reed,Linda Reed,,,3,1,0,0,Purple Pulse Music,,1,0,0,1
9922,Hjertets Soloppgang (Sunrise of the Heart),Song,Oceanus Folk,1994,,,True,True,True,Amanda Ramos; Deborah Davis,Teresa Rivera,Whitney Humphrey,,2,1,1,0,Prism Sound Studios,,1,0,0,1
4684,Huh?,Song,Indie Folk,1994,1994,1994,True,True,False,Ashley Castillo,Kristina Gonzales,,Ashley Castillo,1,1,0,1,Hollow & Crest,Hollow & Crest,1,1,0,1
13154,Letters Unwritten (A Marjolijn Story),Song,Synthwave,1994,,,True,True,False,Inaaya Bhatia; Kimaya Jaggi; Nehmat Kanda; Quantum Sonic Architects,,,Inaaya Bhatia,4,0,0,1,Altopiano Records,Altopiano Records,1,1,0,2
8814,Longitude of Longing,Song,Alternative Rock,1994,1994,,True,True,False,Jay Walters,Jay Walters,Andrew Williams,Quattro Voci,1,1,1,1,Thyrnau Sound,,1,0,0,4
1455,Lucifer's Rhythm,Song,Synthwave,1994,,,True,True,False,Marcel Derek; W¥LD,Mateusz Perczak,Peter Collins,W¥LD,2,1,1,1,Camden Air Music,,1,0,1,1
690,Lullaby of Generations,Album,Alternative Rock,1994,,,True,,False,Blake Rodriguez; Carrie Martin,,,,2,0,0,0,Nocturne Collective,Sanctus Resonance,1,1,0,1
13421,"Misunderstood, Not Misguided",Song,Dream Pop,1994,1994,,True,True,False,Rozalia Ciepluch,Rozalia Ciepluch,Lunar Tapestry,,1,1,1,0,Pulse Export Records,Pulse Export Records,1,1,1,23
12961,Monologue in Minor,Album,Dream Pop,1994,,,True,,False,Chao Xiang; Min Su; Na Dong,,,Min Su,3,0,0,1,Pulse Wave Records,Pulse Wave Records,1,1,0,3
14590,Neon Gunslinger,Song,Synthwave,1994,,1994,True,True,False,Wei Zhang,Juan Liao,,Wei Zhang,1,1,0,1,Rockville Records,,1,0,0,2
12998,Purified by Divine Light,Song,Dream Pop,1994,,,True,True,False,Kristina Gonzales; Leah Anderson; Steven Ray,Kristina Gonzales,,Steven Ray,3,1,0,1,Hollow & Crest,Hollow & Crest,1,1,3,5
13062,Rhythmic Undertow,Song,Doom Metal,1994,,1994,True,False,False,Dennis Bush; Miki Hayashi; Robert Knight,Kayla Scott,Yan Qin,Fractured Mirrors; Michael Sexton,3,1,1,2,Monticello Sound,99Ascent,1,1,0,5
15521,Sails of the Rebel Coast,Song,Indie Pop,1994,1988,,True,True,False,David Wilcox,David Wilcox,,Marcus Spence,1,1,0,1,Nexus Sonic,Collective Harmony,1,1,0,3
6191,Siberian Watershed,Song,Synthwave,1994,,,True,True,False,Adam Lopez; Kristi Yu; Stephanie Garcia,Kristi Yu,Velvet Horizon,Joseph Burgess,3,1,1,1,Lumiera,Echo Ridge Studios,1,1,0,2
16507,Someday Soon,Song,Blues Rock,1994,,,True,False,False,William Jones,Eric Lewis,Midnight Terrain,,1,1,1,0,Ribes Rhythm,,1,0,0,1
7184,Spirit of St. Louis Swing,Song,Indie Pop,1994,,1994,True,False,False,Alfred Tschentscher; Stefan Zirme; Wigbert Scholl,,,Stefan Zirme,3,0,0,1,Clan Crescendo,,1,0,0,1
6745,Temporal Horizon,Song,Indie Pop,1994,1994,,True,False,False,Andrew Williams; Jay Walters; Quattro Voci,,,Jay Walters,3,0,0,1,,Thyrnau Sound,0,1,1,12
6368,Tender Embrace,Song,Synthwave,1994,,,True,True,False,Jeffery Bailey; Jun Shao; Jun Zhou; Tao Yang; Yang Wan,Jun Hao; Jun Zhou,,,5,2,0,0,Echo Chamber Records,Mucambo Groove,1,1,0,20
8364,The Destructive Impulse,Album,Blues Rock,1994,,1994,True,,False,Calvin Kemp,,Charles Chase,,1,0,1,0,Cadore Sounds,,1,0,0,2
3567,Unheard Whispers of the Heart,Song,Synthpop,1994,,,True,True,False,Luminescence,Sydney Adams,Luminescence,Denise Schroeder,1,1,1,1,Collective Harmony,,1,0,1,0
6983,Velvet Static,Song,Synthpop,1994,,,True,True,False,Luminescence,Sydney Adams,Luminescence,Denise Schroeder,1,1,1,1,Collective Harmony,,1,0,1,0
13823,Verses Unfolding,Song,Blues Rock,1994,1991,,True,True,False,Samantha Bullock,Andrea Miller,,Samantha Bullock,1,1,0,1,99Ascent,Jewel Tone Records,1,1,0,3
6639,When Walls Come Falling Down,Song,Alternative Rock,1994,,,True,True,False,Mandy Murphy; Melissa Thomas,Melissa Thomas,,Jason Singleton,2,1,0,1,Urban Realm Studios,Enlightened Horizon Records,1,1,0,1
15896,Whispers Unsaid,Song,Alternative Rock,1994,,1994,True,True,False,Ryan Murphy,Ryan Murphy,,Ruben Green,1,1,0,1,Hollow & Crest,Guyonne Grooves,1,1,1,0
11352,Whispers of the Sussex Shoreline,Album,Indie Pop,1994,1994,,True,,False,Christopher Lee; Debra Anderson; Samantha Bullock,Sean Jones,Samantha Bullock,,3,1,1,0,Jewel Tone Records,99Ascent,1,1,1,2
13819,Ancestral Crimson,Song,Indie Rock,1995,1995,,True,True,False,Paige Adams,,Kaylee Freeman,Paige Adams,1,0,1,1,99Ascent,99Ascent,1,1,1,3
17300,Beneath the Coral Moon,Album,Oceanus Folk,1995,1994,,True,,True,The Saltwater Weavers,Barnaby Quill; Coralia Bellweather; Marina Grey; Silas Finch,,,1,4,0,0,,,0,0,0,0
16543,Crimson Crossover,Album,Dream Pop,1995,,,True,,False,Capucine Martin; Carbon Grace; Chantal-Geneviève Fournier,,Carbon Grace,Capucine Martin,3,0,1,1,Kamiogawa Rhythms,Kamiogawa Rhythms,1,1,1,0
11572,Fever Pitch Madness,Song,Speed Metal,1995,,1995,True,True,False,Megan Bennett; Sarah Patrick,,Megan Bennett,,2,0,1,0,Collective Harmony,Collective Harmony,1,1,0,2
7891,Gravity of Desire,Song,Blues Rock,1995,1995,,True,True,False,Antoinette Bertin; Marcel Camus-Meunier,Antoinette Bertin,Thibault Potier,,2,1,1,0,Kamiogawa Rhythms,Kamiogawa Rhythms,1,1,1,3
13357,Harvest Moon's Embrace,Album,Southern Gothic Rock,1995,,,True,,False,Andrew Williams; Jay Walters; Quattro Voci,,,,3,0,0,0,Thyrnau Sound,,1,0,0,17
15885,Intimate Rebellion,Song,Dream Pop,1995,,,False,True,False,Maciej Siejak,,Cyprian Ziniewicz,Maciej Siejak,1,0,1,1,Nimbus,,1,0,1,3
4188,Pickaxe Lullaby,Song,Indie Pop,1995,1995,,True,True,False,Artur Nurkiewicz,Artur Nurkiewicz,,Maik Mude,1,1,0,1,Tokyo Pulse,Tokyo Pulse,1,1,3,2
2048,Rare Kind of Grace,Song,Jazz Surf Rock,1995,,,True,True,False,Mitchell Flowers; Na Lai; Na Li,,,Lei Huang,3,0,0,1,Mate Melody,,1,0,0,1
1101,Sessiz Çığlıklar (Silent Screams),Album,Avant-Garde Folk,1995,,,True,,False,Sylvie Scholz,,Sylvie Scholz,Ekkehard Förster,1,0,1,1,StarRoc Records,StarRoc Records,1,1,1,4
4229,"Silent Waters, Singing Paths",Song,Southern Gothic Rock,1995,,,True,True,False,Ivana Bains,Jonathan Poole,,Ivana Bains,1,1,0,1,Boğaz Ses,Boğaz Ses,1,1,0,1
17321,Stormglass,Song,Oceanus Folk,1995,,,False,True,True,The Tide Singer's Knot,,,,1,0,0,0,,,0,0,0,0
13701,The Last Message,Song,Indie Pop,1995,1995,1995,True,False,False,Lyric,Lyric,,Deborah Lucas,1,1,0,1,World Pulse Records,,1,0,0,1
5704,The North Pole Transformation,Song,Emo/Pop Punk,1995,,,True,True,False,Michael Boyd,,Adam Davis,Michael Boyd,1,0,1,1,Germain Grooves,Gagnef Groove,1,1,0,7
17317,The Quiet of the Deep,Album,Oceanus Folk,1995,1994,,True,,True,The Tide Singer's Knot,Caleb Foster; Marin Thorne,Eleanor Wren; Jonah Calloway; Levi Holloway,,1,2,3,0,,,0,0,0,0
8812,Tokyo Horizon,Song,Synthwave,1995,,,True,True,False,Catherine Prévost,Catherine Prévost,,Thibault Potier,1,1,0,1,Kamiogawa Rhythms,Inflected,1,1,1,5
17304,Tripping on the Water,Song,Oceanus Folk,1995,,,False,True,True,The Saltwater Weavers,,,,1,0,0,0,,,0,0,0,0
17322,Widow’s Walk,Song,Oceanus Folk,1995,,,False,False,True,The Tide Singer's Knot,,,,1,0,0,0,,,0,0,0,0
3249,Broken Chains,Song,Alternative Rock,1996,,,True,True,False,Nicolas Jones,Karin Dippel,,Nicolas Jones,1,1,0,1,West Rhythm Records,Echo Chamber,1,1,0,2
