artist_id,artist_name,artist_display_name,artist_type,stage_name,num_performed_works,num_all_contributed_works,all_role_types,primary_genre,all_performance_genres,first_performance_year,last_performance_year,career_span_years,num_notable_performed_works,performed_work_influence_received,is_oceanus_folk_artist
936,Fang Zhong,Fang Zhong,Person,,4,4,PerformerOf; ProducerOf,Dream Pop,Americana; Dream Pop; Synthwave,1998,2020,22,3,16,False
6052,Heidi Jones,Heidi Jones,Person,,4,4,PerformerOf,Desert Rock,Desert Rock; Dream Pop; Post-Apocalyptic Folk; Symphonic Metal,2013,2024,11,4,16,False
8611,Denise White,Denise White,Person,,4,4,PerformerOf,Dream Pop,Dream Pop; Synthwave,2023,2028,5,4,16,False
16795,Twilight Riders,Twilight Riders,MusicalGroup,,4,4,ComposerOf; PerformerOf,Dream Pop,Dream Pop; Synthwave,2023,2028,5,4,16,False
1263,Lori Waters,Lori Waters,Person,,3,3,LyricistOf; PerformerOf,Psychedelic Rock,Dream Pop; Psychedelic Rock,2010,2018,8,2,16,False
4767,Min Gao,Min Gao,Person,,3,3,LyricistOf; PerformerOf,Americana,Americana; Space Rock; Synthwave,2008,2024,16,3,16,False
6234,Mike Robinson,Mike Robinson,Person,,3,4,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Space Rock,2019,2023,4,3,16,False
16893,Neue Schicht,Neue Schicht,MusicalGroup,,3,3,PerformerOf,Dream Pop,Dream Pop; Symphonic Metal,2012,2023,11,3,16,False
16904,Necropolis Noir,Necropolis Noir,MusicalGroup,,3,3,PerformerOf,Psychedelic Rock,Dream Pop; Psychedelic Rock,2010,2018,8,2,16,False
1261,Caroline Reilly,Caroline Reilly,Person,,2,3,ComposerOf; PerformerOf,Psychedelic Rock,Psychedelic Rock,2010,2011,1,1,16,False
2878,Anaïs Wagner,Anaïs Wagner,Person,,2,3,PerformerOf; ProducerOf,Dream Pop,Dream Pop,2012,2013,1,2,16,False
163,Regina Hesse,Regina Hesse,Person,,11,13,LyricistOf; PerformerOf; ProducerOf,Indie Folk,Doom Metal; Dream Pop; Indie Folk; Synthwave,2010,2029,19,11,15,False
3742,David Wilcox,David Wilcox,Person,,7,8,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Indie Pop,Avant-Garde Folk; Indie Pop; Southern Gothic Rock,1985,2026,41,6,15,False
5612,Juan Qiao,Juan Qiao,Person,,5,5,PerformerOf,Emo/Pop Punk,Emo/Pop Punk,2000,2014,14,5,15,False
441,Alisha Fuller,Alisha Fuller,Person,,4,5,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Dream Pop; Jazz Surf Rock; Synthwave,2010,2019,9,4,15,False
1099,Wei Ding,Wei Ding,Person,,4,9,ComposerOf; LyricistOf; PerformerOf,Emo/Pop Punk,Emo/Pop Punk,2002,2024,22,3,15,False
9031,Erica Walton,Erica Walton,Person,,4,5,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Rock; Symphonic Metal,2018,2026,8,3,15,False
9032,Matthew Yoder,Matthew Yoder,Person,,4,4,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Rock; Symphonic Metal,2018,2026,8,3,15,False
151,Gang Zhao,Gang Zhao,Person,,9,10,ComposerOf; PerformerOf,Speed Metal,Darkwave; Speed Metal,1993,2013,20,9,14,False
1227,Jun Xia,Jun Xia,Person,,8,9,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Folk; Psychedelic Rock; Southern Gothic Rock,2004,2029,25,8,14,False
235,Shannon Gordon,Shannon Gordon,Person,,7,9,ComposerOf; PerformerOf; ProducerOf,Doom Metal,Blues Rock; Doom Metal; Symphonic Metal,1985,2024,39,5,14,False
8271,Kathryn Golden,Kathryn Golden,Person,,7,7,PerformerOf; ProducerOf,Psychedelic Rock,Dream Pop; Psychedelic Rock,2016,2024,8,6,14,False
959,Qiang Fang,Qiang Fang,Person,,5,6,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Desert Rock; Dream Pop; Synthwave,2007,2030,23,5,14,False
1535,Chad Hampton,Chad Hampton,Person,,5,10,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock,1997,2009,12,5,14,False
1914,Ewelina Jeszke,Ewelina Jeszke,Person,,5,8,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Indie Pop,Avant-Garde Folk; Blues Rock; Indie Pop; Southern Gothic Rock,1984,2029,45,5,14,False
3360,Isabella Farinelli,Isabella Farinelli,Person,,5,6,ComposerOf; LyricistOf; PerformerOf,Oceanus Folk,Dream Pop; Indie Folk; Oceanus Folk,2007,2024,17,4,14,True
1953,Xiuying Dai,Xiuying Dai,Person,,4,4,LyricistOf; PerformerOf,Desert Rock,Desert Rock; Indie Folk; Symphonic Metal,2010,2023,13,4,14,False
1954,Yong Fu,Yong Fu,Person,,4,5,LyricistOf; PerformerOf,Indie Folk,Doom Metal; Indie Folk,2013,2024,11,4,14,False
207,Juan Jia,Juan Jia,Person,,3,4,ComposerOf; PerformerOf,Dream Pop,Dream Pop; Post-Apocalyptic Folk,2014,2029,15,3,14,False
1919,Tina Hobbs,Tina Hobbs,Person,,3,3,PerformerOf,Dream Pop,Dream Pop; Indie Rock; Synthwave,2020,2023,3,3,14,False
1956,Dominic Riehl,Dominic Riehl,Person,,3,4,ComposerOf; PerformerOf; ProducerOf,Emo/Pop Punk,Emo/Pop Punk; Southern Gothic Rock,1997,2024,27,2,14,False
10660,Karl-August Beyer,Karl-August Beyer,Person,,3,4,ComposerOf; PerformerOf,Dream Pop,Dream Pop,2023,2028,5,3,14,False
16765,Renegade Harmony,Renegade Harmony,MusicalGroup,,3,5,LyricistOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Dream Pop; Synthwave,2010,2018,8,3,14,False
16894,Phantom Harmony,Phantom Harmony,MusicalGroup,,3,3,PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk,2010,2013,3,3,14,False
456,Yan Tang,Yan Tang,Person,,2,4,ComposerOf; PerformerOf,Synthwave,Synthwave,1997,1998,1,2,14,False
2713,Yan Xue,Yan Xue,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Post-Apocalyptic Folk,2014,2018,4,2,14,False
16790,Collettivo Moderno,Collettivo Moderno,MusicalGroup,,2,4,PerformerOf; ProducerOf,Synthwave,Synthwave,1997,1998,1,2,14,False
6230,Thomas Weber,Thomas Weber,Person,,1,4,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop,2017,2017,0,1,14,False
1346,Xiuying Huang,Xiuying Huang,Person,,8,11,ComposerOf; PerformerOf; ProducerOf,Indie Folk,Doom Metal; Indie Folk; Oceanus Folk; Symphonic Metal,2010,2029,19,8,13,True
1252,Clayton Reed,Clayton Reed,Person,,6,6,ComposerOf; LyricistOf; PerformerOf,Avant-Garde Folk,Avant-Garde Folk; Blues Rock; Indie Pop,2010,2029,19,6,13,False
3176,Christine Gonzales,Christine Gonzales,Person,,5,6,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Psychedelic Rock,2021,2029,8,5,13,False
1472,Donald Choi,Donald Choi,Person,,4,5,PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk,2004,2020,16,4,13,False
1337,Guiying Ding,Guiying Ding,Person,,3,3,PerformerOf,Dream Pop,Dream Pop; Jazz Surf Rock; Oceanus Folk,2010,2025,15,3,13,True
1575,Joseph Dixon,Joseph Dixon,Person,,3,3,PerformerOf,Indie Rock,Indie Rock; Psychedelic Rock,2017,2026,9,3,13,False
1579,Liliana Heidrich,Liliana Heidrich,Person,,3,4,LyricistOf; PerformerOf,Indie Rock,Indie Rock; Psychedelic Rock,2017,2026,9,3,13,False
3155,Lei Bai,Lei Bai,Person,,3,3,PerformerOf,Americana,Americana; Doom Metal; Symphonic Metal,2000,2014,14,3,13,False
3600,Lisa Smith,Lisa Smith,Person,,3,3,PerformerOf,Avant-Garde Folk,Avant-Garde Folk; Indie Pop; Southern Gothic Rock,2015,2016,1,3,13,False
12044,Hinrich Weimer,Hinrich Weimer,Person,,3,3,PerformerOf,Synthwave,Dream Pop; Synthwave,2023,2023,0,3,13,False
16831,Intermezzo Collective,Intermezzo Collective,MusicalGroup,,3,3,LyricistOf; PerformerOf; ProducerOf,Americana,Americana; Doom Metal; Symphonic Metal,2000,2014,14,3,13,False
16936,Radiation Pulse,Radiation Pulse,MusicalGroup,,3,3,PerformerOf,Indie Rock,Indie Rock; Psychedelic Rock,2017,2026,9,3,13,False
1816,Kornel Preś,Kornel Preś,Person,,2,4,ComposerOf; PerformerOf; ProducerOf,Indie Pop,Indie Pop,2002,2009,7,2,13,False
8609,Jason Jordan,Jason Jordan,Person,,2,3,ComposerOf; PerformerOf,Dream Pop,Dream Pop; Synthwave,2023,2024,1,2,13,False
11036,Kayla Scott,Kayla Scott,Person,,1,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal,2005,2005,0,1,13,False
2591,Theresa Rivera,Theresa Rivera,Person,,6,8,ComposerOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk; Oceanus Folk; Synthwave,2010,2028,18,6,12,True
6528,Vanessa Ramos,Vanessa Ramos,Person,,6,7,PerformerOf; ProducerOf,Desert Rock,Desert Rock; Dream Pop; Indie Folk; Oceanus Folk,2014,2027,13,6,12,True
3158,Jing Wang,Jing Wang,Person,,5,9,ComposerOf; PerformerOf; ProducerOf,Indie Folk,Americana; Indie Folk; Symphonic Metal,2010,2023,13,5,12,False
8266,Nathan Perez,Nathan Perez,Person,,5,5,PerformerOf,Psychedelic Rock,Dream Pop; Psychedelic Rock,2016,2024,8,5,12,False
222,Jakub Dziuda,Jakub Dziuda,Person,,4,6,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Folk; Jazz Surf Rock,1991,2000,9,4,12,False
300,Klaus-Günter Kensy,Klaus-Günter Kensy,Person,,4,4,ComposerOf; LyricistOf; PerformerOf,Doom Metal,Doom Metal; Indie Folk; Indie Rock; Symphonic Metal,2007,2023,16,4,12,False
540,Rei Ito,Rei Ito,Person,,4,4,LyricistOf; PerformerOf,Dream Pop,Doom Metal; Dream Pop,1990,2026,36,4,12,False
8265,Ashley Cox PhD,Ashley Cox PhD,Person,,4,4,PerformerOf,Psychedelic Rock,Psychedelic Rock,2016,2022,6,4,12,False
16752,Verdant Pulse,Verdant Pulse,MusicalGroup,,4,7,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Desert Rock; Dream Pop,2013,2020,7,3,12,False
16769,Blueprints,Blueprints,MusicalGroup,,4,5,ComposerOf; LyricistOf; PerformerOf,Psychedelic Rock,Psychedelic Rock,2016,2022,6,4,12,False
16782,Primal Rhythm,Primal Rhythm,MusicalGroup,,4,4,PerformerOf,Psychedelic Rock,Psychedelic Rock,2016,2022,6,4,12,False
16805,Pulse Collective,Pulse Collective,MusicalGroup,,4,4,PerformerOf,Dream Pop,Dream Pop; Psychedelic Rock,2021,2029,8,4,12,False
1878,Wei Gao,Wei Gao,Person,,3,4,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Folk; Oceanus Folk,2017,2023,6,3,12,True
2222,Nela Melcer,The Empress,Person, The Empress,3,4,ComposerOf; LyricistOf; PerformerOf,Southern Gothic Rock,Indie Pop; Southern Gothic Rock,2009,2013,4,3,12,False
8264,Kelli Rodriguez,Kelli Rodriguez,Person,,3,3,PerformerOf,Psychedelic Rock,Psychedelic Rock,2016,2022,6,3,12,False
2278,Yong Meng,Yong Meng,Person,,2,3,ComposerOf; PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,2002,2004,2,2,12,False
3079,Yang Yao,Yang Yao,Person,,2,4,ComposerOf; LyricistOf; PerformerOf,Oceanus Folk,Oceanus Folk,2017,2020,3,2,12,True
6228,Ping Yao,Ping Yao,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Speed Metal,Speed Metal,1993,1999,6,2,12,False
2344,Sandro Gröttner,BLVDE,Person, BLVDE,10,10,LyricistOf; PerformerOf,Doom Metal,Americana; Doom Metal; Indie Rock,2007,2026,19,10,11,False
16755,Interval Shift,Interval Shift,MusicalGroup,,7,7,PerformerOf; ProducerOf,Americana,Americana; Doom Metal; Dream Pop; Indie Folk; Oceanus Folk,2004,2024,20,7,11,True
317,Gang Bai,Gang Bai,Person,,6,8,ComposerOf; PerformerOf; ProducerOf,Synthwave,Indie Folk; Indie Rock; Synthwave,2007,2022,15,6,11,False
1877,Xiulan Yi,Xiulan Yi,Person,,5,7,PerformerOf; ProducerOf,Doom Metal,Doom Metal; Dream Pop; Indie Folk; Oceanus Folk,1994,2023,29,5,11,True
2877,Juan Zhong,Juan Zhong,Person,,5,6,LyricistOf; PerformerOf,Indie Folk,Americana; Dream Pop; Indie Folk; Symphonic Metal,2012,2023,11,5,11,False
8272,Samuel Rogers,Samuel Rogers,Person,,5,6,ComposerOf; PerformerOf,Psychedelic Rock,Dream Pop; Psychedelic Rock,2016,2024,8,5,11,False
82,Min Ye,Min Ye,Person,,4,5,LyricistOf; PerformerOf,Southern Gothic Rock,Emo/Pop Punk; Indie Pop; Southern Gothic Rock,1996,2025,29,4,11,False
3377,Ming Qiao,Ming Qiao,Person,,4,4,ComposerOf; LyricistOf; PerformerOf,Doom Metal,Desert Rock; Doom Metal; Synthwave,2004,2026,22,4,11,False
3379,Jun Ye,Jun Ye,Person,,4,4,PerformerOf; ProducerOf,Doom Metal,Desert Rock; Doom Metal; Synthwave,2004,2026,22,4,11,False
4394,Xiuying Li,Xiuying Li,Person,,4,4,ComposerOf; PerformerOf,Indie Folk,Indie Folk; Oceanus Folk,2022,2030,8,4,11,True
4395,Xia Cui,Xia Cui,Person,,4,4,LyricistOf; PerformerOf,Indie Folk,Indie Folk; Oceanus Folk,2022,2030,8,4,11,True
5727,Yasmin Verschut,Yasmin Verschut,Person,,4,6,PerformerOf; ProducerOf,Alternative Rock,Alternative Rock,2008,2023,15,4,11,False
6948,Lori Hall,Lori Hall,Person,,4,5,ComposerOf; PerformerOf; ProducerOf,Blues Rock,Blues Rock; Southern Gothic Rock,1993,2026,33,4,11,False
7516,Laura Turner,Laura Turner,Person,,4,7,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Indie Folk,Dream Pop; Indie Folk; Synthwave,2017,2021,4,4,11,False
16781,Sovereign Elect,Sovereign Elect,MusicalGroup,,4,4,ComposerOf; PerformerOf,Alternative Rock,Alternative Rock,1997,2010,13,4,11,False
1459,Marcel Derek,Marcel Derek,Person,,3,3,ComposerOf; PerformerOf; ProducerOf,Synthwave,Doom Metal; Synthwave,1994,2010,16,3,11,False
2872,Jadwiga Gertz,Jadwiga Gertz,Person,,3,7,ComposerOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal,2004,2013,9,3,11,False
3177,Michael Holloway,Michael Holloway,Person,,3,3,ComposerOf; PerformerOf,Dream Pop,Dream Pop,2021,2029,8,3,11,False
3691,Gang Zheng,Gang Zheng,Person,,3,3,PerformerOf; ProducerOf,Doom Metal,Doom Metal; Synthwave,2013,2026,13,3,11,False
4351,Alfred Thibault,Alfred Thibault,Person,,3,3,ComposerOf; LyricistOf; PerformerOf,Oceanus Folk,Oceanus Folk,2004,2010,6,3,11,True
13090,Fang Wu,Fang Wu,Person,,3,3,PerformerOf; ProducerOf,Symphonic Metal,Oceanus Folk; Symphonic Metal,2017,2028,11,3,11,True
16865,Rusty Anvil,Rusty Anvil,MusicalGroup,,3,3,LyricistOf; PerformerOf,Doom Metal,Doom Metal; Indie Folk,2004,2014,10,3,11,False
16913,Synaptic Stream,Synaptic Stream,MusicalGroup,,3,3,PerformerOf,Oceanus Folk,Oceanus Folk,2004,2010,6,3,11,True
967,Chao Yao,Chao Yao,Person,,2,3,ComposerOf; PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,2005,2006,1,2,11,False
3363,Xiuying Xie,Xiuying Xie,Person,,2,3,PerformerOf; ProducerOf,Darkwave,Darkwave; Post-Apocalyptic Folk,2019,2026,7,2,11,False
5781,Fang Xiong,Fang Xiong,Person,,2,3,PerformerOf; ProducerOf,Desert Rock,Desert Rock; Indie Folk,2013,2030,17,2,11,False
1074,Jing Cui,Jing Cui,Person,,9,19,ComposerOf; PerformerOf; ProducerOf,Americana,Americana; Darkwave; Doom Metal; Dream Pop; Jazz Surf Rock; Synthwave,2007,2029,22,9,10,False
1277,Min Kong,Min Kong,Person,,9,9,PerformerOf,Indie Folk,Americana; Doom Metal; Indie Folk; Oceanus Folk,2013,2029,16,9,10,True
7,Xiulan Zeng,Xiulan Zeng,Person,,7,8,LyricistOf; PerformerOf; ProducerOf,Lo-Fi Electronica,Americana; Indie Rock; Lo-Fi Electronica,2013,2029,16,6,10,False
99,Miki Hayashi,Miki Hayashi,Person,,7,7,PerformerOf,Indie Folk,Americana; Desert Rock; Doom Metal; Indie Folk,1994,2029,35,7,10,False
1198,Qiang He,Qiang He,Person,,6,8,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Americana; Dream Pop,2024,2029,5,6,10,False
1200,Qiang Zhao,Qiang Zhao,Person,,6,7,ComposerOf; PerformerOf,Dream Pop,Americana; Dream Pop,2024,2029,5,6,10,False
1202,Emily Nelson,Emily Nelson,Person,,6,8,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop,2024,2029,5,6,10,False
2050,Na Lai,Na Lai,Person,,6,7,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Doom Metal; Dream Pop; Jazz Surf Rock; Oceanus Folk; Synthwave,1995,2024,29,6,10,True
4567,Vincentio Gentili,Vincentio Gentili,Person,,6,6,LyricistOf; PerformerOf,Oceanus Folk,Americana; Doom Metal; Dream Pop; Oceanus Folk,2004,2012,8,6,10,True
4569,Serena Lettiere,Serena Lettiere,Person,,6,6,PerformerOf,Oceanus Folk,Americana; Doom Metal; Dream Pop; Oceanus Folk,2004,2012,8,6,10,True
5382,Yong Wang,Yong Wang,Person,,6,6,ComposerOf; LyricistOf; PerformerOf,Synthwave,Desert Rock; Dream Pop; Indie Rock; Oceanus Folk; Synthwave,1997,2025,28,6,10,True
4550,Aimée van Dijk,Aimée van Dijk,Person,,5,7,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Psychedelic Rock,Dream Pop; Psychedelic Rock; Synthwave,2007,2026,19,5,10,False
1197,Xia Ding,Xia Ding,Person,,4,5,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Americana; Dream Pop,2024,2029,5,4,10,False
1492,Juan Yu,Juan Yu,Person,,4,4,PerformerOf; ProducerOf,Oceanus Folk,Oceanus Folk; Synthwave,2021,2026,5,3,10,True
1493,Lei Jin,Lei Jin,Person,,4,5,LyricistOf; PerformerOf; ProducerOf,Oceanus Folk,Oceanus Folk; Synthwave,2021,2026,5,3,10,True
2109,Marcia Davis,Marcia Davis,Person,,4,5,ComposerOf; PerformerOf,Dream Pop,Dream Pop; Synthwave,1992,2007,15,3,10,False
4483,Catherine Prévost,Catherine Prévost,Person,,4,5,ComposerOf; LyricistOf; PerformerOf,Indie Folk,Indie Folk; Synthwave,1987,2013,26,4,10,False
5281,Ismet Heser,Ismet Heser,Person,,4,7,ComposerOf; LyricistOf; PerformerOf,Indie Pop,Indie Pop; Southern Gothic Rock,1993,2026,33,3,10,False
234,Beth Carpenter,Beth Carpenter,Person,,3,3,PerformerOf,Doom Metal,Doom Metal,2007,2013,6,2,10,False
1295,Marek Oleksa,Marek Oleksa,Person,,3,5,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Southern Gothic Rock,Southern Gothic Rock,2009,2013,4,3,10,False
1491,Yong Lai,Yong Lai,Person,,3,4,ComposerOf; PerformerOf,Oceanus Folk,Oceanus Folk; Synthwave,2021,2026,5,2,10,True
2044,Silvia Sölzer-van der Dussen,Silvia Sölzer-van der Dussen,Person,,3,3,PerformerOf; ProducerOf,Blues Rock,Blues Rock; Jazz Surf Rock,1998,2004,6,3,10,False
2361,Xiulan Shi,Xiulan Shi,Person,,3,5,PerformerOf; ProducerOf,Lo-Fi Electronica,Indie Rock; Lo-Fi Electronica,2013,2017,4,3,10,False
2940,Xiulan Hou,Xiulan Hou,Person,,3,4,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Folk,2017,2023,6,3,10,False
7214,Fang Cui,Fang Cui,Person,,3,3,PerformerOf,Dream Pop,Dream Pop; Indie Folk; Synthwave,2022,2030,8,2,10,False
16811,Preset Protocol,Preset Protocol,MusicalGroup,,3,4,LyricistOf; PerformerOf,Alternative Rock,Alternative Rock,2008,2022,14,3,10,False
16857,Lunar Drift,Lunar Drift,MusicalGroup,,3,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Folk; Synthwave,2022,2030,8,2,10,False
4349,Zoé-Agnès Delaunay,Zoé-Agnès Delaunay,Person,,2,3,LyricistOf; PerformerOf; ProducerOf,Oceanus Folk,Oceanus Folk,2004,2010,6,2,10,True
5728,Ryan Ford,Ryan Ford,Person,,2,4,ComposerOf; LyricistOf; PerformerOf,Alternative Rock,Alternative Rock,2008,2010,2,2,10,False
7513,Matthew Griffin,Matthew Griffin,Person,,2,5,LyricistOf; PerformerOf,Indie Folk,Indie Folk; Synthwave,2010,2017,7,2,10,False
7779,José Berger,José Berger,Person,,2,4,LyricistOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk,2004,2004,0,2,10,False
8254,Joseph Alvarado,Joseph Alvarado,Person,,2,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal; Indie Folk,2017,2017,0,2,10,False
12246,Juan Yang,Juan Yang,Person,,2,3,PerformerOf; ProducerOf,Indie Folk,Indie Folk; Post-Apocalyptic Folk,2007,2017,10,2,10,False
16804,Mutual Orbit,Mutual Orbit,MusicalGroup,,2,4,LyricistOf; PerformerOf; ProducerOf,Desert Rock,Desert Rock; Doom Metal,2004,2013,9,2,10,False
1219,Yan Cai,Yan Cai,Person,,9,9,ComposerOf; PerformerOf,Indie Folk,Americana; Doom Metal; Indie Folk; Synthwave,2007,2025,18,9,9,False
1276,Yong Dong,Yong Dong,Person,,9,13,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Americana,Americana; Dream Pop; Indie Folk; Oceanus Folk; Synthpop,2010,2029,19,9,9,True
2566,Xiuying Yin,Xiuying Yin,Person,,9,10,ComposerOf; PerformerOf; ProducerOf,Psychedelic Rock,Americana; Doom Metal; Dream Pop; Psychedelic Rock; Space Rock; Synthwave,2017,2029,12,9,9,False
16748,Ochre,Ochre,MusicalGroup,,9,10,LyricistOf; PerformerOf; ProducerOf,Doom Metal,Americana; Doom Metal; Indie Rock,2007,2026,19,9,9,False
5026,Cynthia Dixon,Cynthia Dixon,Person,,8,8,ComposerOf; PerformerOf; ProducerOf,Indie Folk,Americana; Dream Pop; Indie Folk; Jazz Surf Rock; Synthwave,2013,2025,12,8,9,False
7252,Zachary Harris,Zachary Harris,Person,,6,7,LyricistOf; PerformerOf,Indie Rock,Doom Metal; Dream Pop; Indie Rock; Synthwave,2013,2026,13,6,9,False
314,Cristian Bonilla,Cristian Bonilla,Person,,5,9,ComposerOf; PerformerOf; ProducerOf,Synthwave,Dream Pop; Space Rock; Synthwave,2007,2027,20,5,9,False
4419,Meike van Boven,Meike van Boven,Person,,4,4,PerformerOf; ProducerOf,Doom Metal,Doom Metal; Dream Pop; Psychedelic Rock,2007,2029,22,4,9,False
6950,Gang Qin,Gang Qin,Person,,4,4,PerformerOf; ProducerOf,Desert Rock,Desert Rock; Dream Pop; Indie Rock; Synthwave,2010,2032,22,4,9,False
1490,Yong Shen,Yong Shen,Person,,3,4,LyricistOf; PerformerOf,Oceanus Folk,Oceanus Folk; Synthwave,2021,2023,2,2,9,True
1891,Rachel Hill,Rachel Hill,Person,,3,5,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk; Synthwave,2007,2017,10,3,9,False
2896,Scott Sanders,Scott Sanders,Person,,3,3,PerformerOf,Psychedelic Rock,Desert Rock; Psychedelic Rock,2017,2026,9,3,9,False
3511,David Miles,David Miles,Person,,3,3,LyricistOf; PerformerOf,Doom Metal,Doom Metal; Dream Pop; Synthwave,1994,2007,13,3,9,False
5865,Christine Ward,Christine Ward,Person,,3,3,PerformerOf,Doom Metal,Doom Metal; Indie Folk; Oceanus Folk,2017,2023,6,3,9,True
7179,Tina Raymond,Tina Raymond,Person,,3,3,PerformerOf,Indie Folk,Dream Pop; Indie Folk,2013,2019,6,3,9,False
7216,Lei Qiu,Lei Qiu,Person,,3,3,ComposerOf; PerformerOf,Dream Pop,Dream Pop; Indie Folk; Synthwave,2022,2029,7,2,9,False
8156,Wei Cheng,Wei Cheng,Person,,3,4,ComposerOf; PerformerOf,Dream Pop,Dream Pop; Oceanus Folk,2007,2020,13,3,9,True
16817,Sonora Flux,Sonora Flux,MusicalGroup,,3,3,PerformerOf,Doom Metal,Doom Metal; Indie Folk; Oceanus Folk,2017,2023,6,3,9,True
16879,Nordisk Resonans,Nordisk Resonans,MusicalGroup,,3,3,PerformerOf,Dream Pop,Dream Pop; Indie Folk; Synthwave,2017,2022,5,3,9,False
2280,Roberto Pausini,Roberto Pausini,Person,,2,4,PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Dream Pop,2007,2008,1,2,9,False
5861,Lisa Hofmann,Lisa Hofmann,Person,,2,3,PerformerOf; ProducerOf,Indie Folk,Indie Folk; Oceanus Folk,2017,2023,6,2,9,True
8395,Olga Labudda,Olga Labudda,Person,,2,4,LyricistOf; PerformerOf,Indie Pop,Indie Pop; Southern Gothic Rock,1992,2012,20,2,9,False
16886,Vperyod Siyanie!,Vperyod Siyanie!,MusicalGroup,,2,3,PerformerOf; ProducerOf,Alternative Rock,Alternative Rock,2012,2022,10,2,9,False
16910,Phantom Roots,Phantom Roots,MusicalGroup,,2,3,LyricistOf; PerformerOf,Jazz Surf Rock,Jazz Surf Rock; Synthwave,2007,2010,3,2,9,False
3409,Janice Lamb,Janice Lamb,Person,,1,6,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Southern Gothic Rock,Southern Gothic Rock,1987,1987,0,1,9,False
3126,Maik Mude,Maik Mude,Person,,8,19,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Indie Pop,Blues Rock; Emo/Pop Punk; Indie Pop,1984,2020,36,8,8,False
1785,Ping Zeng,Ping Zeng,Person,,6,9,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Dream Pop,Desert Rock; Doom Metal; Dream Pop; Oceanus Folk,2024,2027,3,6,8,True
2346,Silvio Krause,Silvio Krause,Person,,6,7,ComposerOf; LyricistOf; PerformerOf,Doom Metal,Americana; Doom Metal; Indie Rock,2007,2026,19,6,8,False
844,Tobias Etzold-Dörr,Tobias Etzold-Dörr,Person,,5,5,PerformerOf,Doom Metal,Doom Metal; Indie Rock; Post-Apocalyptic Folk,2013,2025,12,5,8,False
850,Leo Eberth,Leo Eberth,Person,,5,6,LyricistOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk; Indie Rock,2017,2024,7,4,8,False
